GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|OWNRAGE|OWNRAGE_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|92|Nonminority|02|Male|EB|35 to 44|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|165320||20.1||42323||21.2||122997||19.8||2||.2||2||.2||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|92|Nonminority|02|Male|EC|45 to 54|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|244711||29.8||70732||35.4||173979||28||1||.2||1||.3||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|92|Nonminority|02|Male|ED|55 to 64|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|202018||24.6||50386||25.2||151632||24.4||1||.1||2||.3||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|92|Nonminority|02|Male|EE|65 or over|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|113645||13.8||22811||11.4||90833||14.6||2||.2||1||.1||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|92|Nonminority|02|Male|EF|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|821634||100||200058||100||621576||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|92|Nonminority|02|Male|EG|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|11555||0|X|2771||0|X|8785||0|X|7||0|X|6||0|X|9||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|212701||0|X|42955||0|X|169746||0|X|2||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|DZ|Under 25|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|674||.3||11||0||663||.4||36||.1||72||0||36||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|EA|25 to 34|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|6710||3.2||708||1.7||6002||3.6||9||.2||17||.2||10||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|EB|35 to 44|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|20220||9.7||3564||8.4||16656||10||7||.4||11||.6||7||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|EC|45 to 54|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|31067||14.9||6751||16||24316||14.6||6||.4||5||.5||6||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|ED|55 to 64|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|83704||40||18626||44.1||65078||39||2||.7||3||.8||3||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|EE|65 or over|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|66711||31.9||12563||29.8||54148||32.5||3||.5||4||.6||3||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|EF|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|209085||100||42223||100||166863||100||2||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|EG|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3615||0|X|732||0|X|2883||0|X|14||0|X|21||0|X|17||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|9987||0|X|1452||0|X|8535||0|X|5||0|X|15||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|DZ|Under 25|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|150||1.6||0||0||150||1.9||82||.8||0||0||82||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|EA|25 to 34|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|881||9.5||59||4.5||822||10.3||26||1.8||45||.8||28||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|EB|35 to 44|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2512||27||324||24.3||2189||27.5||12||1.9||30||3.8||12||2.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|EC|45 to 54|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3173||34.1||594||44.6||2579||32.4||8||1.7||19||4||9||1.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|ED|55 to 64|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1567||16.9||225||16.9||1342||16.9||19||2.6||35||3.9||21||3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|EE|65 or over|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1012||10.9||129||9.7||883||11.1||32||2.3||41||2||36||2.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|EF|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|9295||100||1330||100||7965||100||5||0||18||0||5||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|EG|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|692||0|X|122||0|X|570||0|X|23||0|X|37||0|X|29||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|02|Male|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|202713||0|X|41503||0|X|161211||0|X|2||0|X|2||0|X|2||0|X
