GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|HRSWRKD|HRSWRKD_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|CX|Less than 20 hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|61118||29.4||5486||13||55632||33.5||3||.5||7||.7||2||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|CY|20 to 39 hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|38278||18.4||5230||12.4||33047||19.9||4||.4||5||.4||4||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|CZ|40 hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|24467||11.8||5897||14||18570||11.2||5||.4||5||.5||6||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|DA|41 to 59 hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|41640||20||13752||32.6||27888||16.8||4||.5||4||.8||6||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|DB|60 or more hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|26682||12.8||8267||19.6||18415||11.1||5||.3||5||.5||7||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|DC|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|208046||100||42179||100||165867||100||2||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|00|All owners of respondent firms|DD|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4655||0|X|776||0|X|3879||0|X|14||0|X|15||0|X|15||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|9987||0|X|1452||0|X|8535||0|X|5||0|X|15||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|CW|None|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|883||9.4||185||14||698||8.7||29||1.7||54||4.5||40||2.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|CX|Less than 20 hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3161||33.8||277||21||2884||35.9||11||2.3||35||5.2||10||2.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|CY|20 to 39 hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2229||23.8||277||21||1952||24.3||15||2.4||28||3.1||15||2.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|CZ|40 hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1257||13.4||125||9.5||1132||14.1||14||1.6||44||3.7||17||1.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|DA|41 to 59 hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1066||11.4||216||16.4||850||10.6||20||1.4||33||2.8||21||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|DB|60 or more hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|769||8.2||239||18.1||530||6.6||30||1.6||33||2.9||34||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|DC|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|9364||100||1319||100||8045||100||5||0||17||0||5||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|01|Female|DD|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|624||0|X|133||0|X|490||0|X|24||0|X|33||0|X|32||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|02|Male|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|202713||0|X|41503||0|X|161211||0|X|2||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|02|Male|CW|None|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|14978||7.5||3362||8.2||11616||7.4||6||.3||6||.3||6||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|02|Male|CX|Less than 20 hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|57957||29.2||5209||12.7||52748||33.4||3||.5||8||.7||3||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|02|Male|CY|20 to 39 hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|36048||18.1||4953||12.1||31095||19.7||4||.4||5||.4||5||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|02|Male|CZ|40 hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|23211||11.7||5772||14.1||17439||11||5||.3||5||.4||5||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|02|Male|DA|41 to 59 hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|40574||20.4||13536||33.1||27038||17.1||4||.5||4||.8||6||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|02|Male|DB|60 or more hours|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|25913||13||8028||19.6||17885||11.3||5||.3||4||.6||7||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|02|Male|DC|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|198682||100||40860||100||157822||100||2||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|V2|Veteran|02|Male|DD|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4031||0|X|643||0|X|3388||0|X|16||0|X|17||0|X|18||0|X
