GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PFNCT|PFNCT_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|02|Male|CT|None of the above|||2007|Reference year 2007|13314||10.1||3177||8.5||10137||10.8||10||.7||9||.4||11||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|02|Male|CU|Total reporting|||2007|Reference year 2007|131792||100||37500||100||94292||100||1||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|02|Male|CV|Item not reported|||2007|Reference year 2007|2393||0|X|464||0|X|1929||0|X|15||0|X|22||0|X|18||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|1149094||0|X|307483||0|X|841611||0|X|1||0|X|0||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|752342||66.9||162571||53.5||589771||71.9||1||.2||0||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|485278||43.2||184247||60.6||301032||36.7||1||.3||0||.3||1||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|379169||33.7||160722||52.9||218447||26.6||0||.1||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|145709||13||32570||10.7||113139||13.8||2||.2||3||.2||3||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|1124134||100||304046||100||820087||100||1||0||0||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|24961||0|X|3437||0|X|21524||0|X|4||0|X|10||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|548258||0|X|115556||0|X|432701||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|348905||65.1||52049||45.5||296857||70.4||1||.1||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|01|Female|CR|Managing day-to-day operations|||2007|Reference year 2007|197490||36.9||61196||53.5||136295||32.3||1||.4||2||.6||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|160361||29.9||58973||51.6||101388||24.1||1||.2||2||.4||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|01|Female|CT|None of the above|||2007|Reference year 2007|85112||15.9||18996||16.6||66116||15.7||2||.2||3||.3||3||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|01|Female|CU|Total reporting|||2007|Reference year 2007|535733||100||114348||100||421385||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|01|Female|CV|Item not reported|||2007|Reference year 2007|12525||0|X|1209||0|X|11316||0|X|5||0|X|12||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|600837||0|X|191927||0|X|408910||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|02|Male|CQ|Providing services and/or producing goods|||2007|Reference year 2007|403437||68.6||110523||58.3||292914||73.5||1||.3||1||.4||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|02|Male|CR|Managing day-to-day operations|||2007|Reference year 2007|287788||48.9||123051||64.9||164737||41.3||1||.3||1||.3||1||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|02|Male|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|218808||37.2||101749||53.6||117059||29.4||1||.2||1||.3||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|02|Male|CT|None of the above|||2007|Reference year 2007|60597||10.3||13574||7.2||47023||11.8||3||.2||5||.2||4||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|02|Male|CU|Total reporting|||2007|Reference year 2007|588401||100||189699||100||398702||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V4|Nonveteran|02|Male|CV|Item not reported|||2007|Reference year 2007|12436||0|X|2228||0|X|10207||0|X|5||0|X|12||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|00|All owners of respondent firms|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|380950||0|X|50930||0|X|330020||0|X|1||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|00|All owners of respondent firms|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|283096||75.6||29906||59.5||253189||78.1||2||.2||2||.5||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|00|All owners of respondent firms|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|145785||38.9||30587||60.8||115198||35.5||2||.4||3||.6||2||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|00|All owners of respondent firms|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|117921||31.5||27982||55.6||89939||27.7||1||.4||4||1||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|00|All owners of respondent firms|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|45743||12.2||5195||10.3||40548||12.5||2||.2||8||.5||3||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|00|All owners of respondent firms|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|374623||100||50298||100||324325||100||1||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|00|All owners of respondent firms|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|6327||0|X|632||0|X|5695||0|X|9||0|X|21||0|X|9||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|00|All owners of respondent firms|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|202798||0|X|24039||0|X|178758||0|X|2||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|00|All owners of respondent firms|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|155304||77.8||15030||63.1||140274||79.8||2||.3||2||.7||2||.3|
