GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PRIORBUS|PRIORBUS_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|1505||26.4||672||37.8||833||21.3||11||1.6||14||2.7||19||2.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|4191||73.6||1107||62.2||3084||78.7||8||1.6||12||2.7||11||2.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|5697||100||1779||100||3918||100||8||0||10||0||10||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|321||0|X|63||0|X|258||0|X|25||0|X|98||0|X|33||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|3319||0|X|669||0|X|2651||0|X|9||0|X|17||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|637||19.9||194||29.4||443||17.5||21||2.3||31||5.8||27||2.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|2559||80.1||465||70.6||2094||82.5||9||2.3||20||5.8||11||3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|01|Female|DK|Total reporting|||2007|Reference year 2007|3196||100||660||100||2536||100||9||0||17||0||10||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|01|Female|DL|Item not reported|||2007|Reference year 2007|123||0|X|9||0|X|114||0|X|60||0|X|96||0|X|66||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|2699||0|X|1174||0|X|1525||0|X|12||0|X|17||0|X|18||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|868||34.7||478||42.7||391||28.3||17||2.7||26||3.8||27||6.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|1632||65.3||642||57.3||991||71.7||12||2.7||15||3.8||23||6.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|02|Male|DK|Total reporting|||2007|Reference year 2007|2501||100||1119||100||1382||100||11||0||17||0||19||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|02|Male|DL|Item not reported|||2007|Reference year 2007|198||0|X|54||0|X|143||0|X|46||0|X|100||0|X|60||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|342725||0|X|105927||0|X|236798||0|X|2||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|80709||24.6||32145||31||48564||21.6||2||.2||3||.6||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|247487||75.4||71629||69||175857||78.4||2||.2||2||.6||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|328196||100||103774||100||224422||100||2||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|14529||0|X|2153||0|X|12376||0|X|6||0|X|11||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|205957||0|X|42384||0|X|163573||0|X|2||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|41136||21||11329||27.2||29807||19.3||2||.3||5||.7||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|154861||79||30283||72.8||124578||80.7||2||.3||2||.7||3||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|01|Female|DK|Total reporting|||2007|Reference year 2007|195997||100||41612||100||154385||100||2||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|01|Female|DL|Item not reported|||2007|Reference year 2007|9959||0|X|771||0|X|9188||0|X|7||0|X|16||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|136768||0|X|63544||0|X|73224||0|X|2||0|X|2||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|39573||29.9||20816||33.5||18757||26.8||2||.3||3||.7||4||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|92625||70.1||41346||66.5||51280||73.2||2||.3||2||.7||3||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|02|Male|DK|Total reporting|||2007|Reference year 2007|132198||100||62162||100||70037||100||2||0||2||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|90|Minority|02|Male|DL|Item not reported|||2007|Reference year 2007|4570||0|X|1382||0|X|3188||0|X|6||0|X|18||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|92|Nonminority|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|1119844||0|X|432431||0|X|687413||0|X|0||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|92|Nonminority|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|326188||29.7||141591||33.3||184598||27.4||1||.2||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|92|Nonminority|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|772553||70.3||282987||66.7||489565||72.6||1||.2||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|92|Nonminority|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|1098741||100||424578||100||674163||100||1||0||0||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|92|Nonminority|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|21103||0|X|7853||0|X|13250||0|X|4||0|X|7||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|92|Nonminority|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|534891||0|X|133807||0|X|401083||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|92|Nonminority|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|124799||23.8||36471||27.7||88328||22.5||1||.1||3||.5||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|92|Nonminority|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|400093||76.2||95073||72.3||305019||77.5||1||.1||1||.5||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|92|Nonminority|01|Female|DK|Total reporting|||2007|Reference year 2007|524891||100||131544||100||393347||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|92|Nonminority|01|Female|DL|Item not reported|||2007|Reference year 2007|10000||0|X|2263||0|X|7737||0|X|6||0|X|11||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|92|Nonminority|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|584953||0|X|298623||0|X|286330||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|92|Nonminority|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|201390||35.1||105120||35.9||96270||34.3||2||.3||1||.2||3||.6|
