GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|EDUC|EDUC_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|01|Female|DM|Less than high school graduate|||2007|Reference year 2007|43||3.4||43||3.4||0||0|X|63||1.4||63||1.4||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|01|Female|DN|High school graduate - diploma or GED|||2007|Reference year 2007|139||11.2||139||11.2||0||0|X|35||2.7||35||2.7||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|01|Female|DO|Technical, trade, or vocational school|||2007|Reference year 2007|68||5.5||68||5.5||0||0|X|49||1.6||49||1.6||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|01|Female|DP|Some college, but no degree|||2007|Reference year 2007|169||13.6||169||13.6||0||0|X|37||3.4||37||3.4||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|01|Female|DQ|Associate degree|||2007|Reference year 2007|59||4.7||59||4.7||0||0|X|54||1.9||54||1.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|01|Female|DR|Bachelor's degree|||2007|Reference year 2007|478||38.6||478||38.6||0||0|X|20||4.3||20||4.3||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|01|Female|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|284||22.9||284||22.9||0||0|X|34||4.2||34||4.2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|01|Female|DT|Total reporting|||2007|Reference year 2007|1240||100||1240||100||0||0|X|14||0||14||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|01|Female|DU|Item not reported|||2007|Reference year 2007|146||0|X|146||0|X|0||0|X|37||0|X|37||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|1933||0|X|1933||0|X|0||0|X|13||0|X|13||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|02|Male|DM|Less than high school graduate|||2007|Reference year 2007|153||8.1||153||8.1||0||0|X|46||2.1||46||2.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|02|Male|DN|High school graduate - diploma or GED|||2007|Reference year 2007|325||17.3||325||17.3||0||0|X|21||2.2||21||2.2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|02|Male|DO|Technical, trade, or vocational school|||2007|Reference year 2007|37||2||37||2||0||0|X|78||.7||78||.7||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|02|Male|DP|Some college, but no degree|||2007|Reference year 2007|235||12.5||235||12.5||0||0|X|27||3.8||27||3.8||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|02|Male|DQ|Associate degree|||2007|Reference year 2007|67||3.6||67||3.6||0||0|X|42||1||42||1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|02|Male|DR|Bachelor's degree|||2007|Reference year 2007|477||25.4||477||25.4||0||0|X|28||3.3||28||3.3||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|02|Male|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|582||31||582||31||0||0|X|25||4.3||25||4.3||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|02|Male|DT|Total reporting|||2007|Reference year 2007|1877||100||1877||100||0||0|X|14||0||14||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|02|Male|DU|Item not reported|||2007|Reference year 2007|56||0|X|56||0|X|0||0|X|53||0|X|53||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|157||0|X|157||0|X|0||0|X|25||0|X|25||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|00|All owners of respondent firms|DM|Less than high school graduate|||2007|Reference year 2007|11||7.2||11||7.2||0||0|X|134||5.8||134||5.8||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|00|All owners of respondent firms|DN|High school graduate - diploma or GED|||2007|Reference year 2007|23||15.1||23||15.1||0||0|X|51||5.8||51||5.8||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|00|All owners of respondent firms|DO|Technical, trade, or vocational school|||2007|Reference year 2007|1||.8||1||.8||0||0|X|58||.2||58||.2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|00|All owners of respondent firms|DP|Some college, but no degree|||2007|Reference year 2007|45||30.3||45||30.3||0||0|X|75||11||75||11||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|00|All owners of respondent firms|DQ|Associate degree|||2007|Reference year 2007|6||3.9||6||3.9||0||0|X|77||1.9||77||1.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|00|All owners of respondent firms|DR|Bachelor's degree|||2007|Reference year 2007|33||22.3||33||22.3||0||0|X|53||7.2||53||7.2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|00|All owners of respondent firms|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|31||20.5||31||20.5||0||0|X|42||4.7||42||4.7||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|00|All owners of respondent firms|DT|Total reporting|||2007|Reference year 2007|150||100||150||100||0||0|X|25||0||25||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|00|All owners of respondent firms|DU|Item not reported|||2007|Reference year 2007|7||0|X|7||0|X|0||0|X|82||0|X|82||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|77||0|X|77||0|X|0||0|X|25||0|X|25||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|01|Female|DM|Less than high school graduate|||2007|Reference year 2007|11||13.9||11||13.9||0||0|X|134||7.9||134||7.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|01|Female|DN|High school graduate - diploma or GED|||2007|Reference year 2007|15||19||15||19||0||0|X|76||9.2||76||9.2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|01|Female|DO|Technical, trade, or vocational school|||2007|Reference year 2007|0||0||0||0||0||0|X|0||0||0||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|01|Female|DP|Some college, but no degree|||2007|Reference year 2007|22||28.9||22||28.9||0||0|X|74||11.5||74||11.5||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|01|Female|DQ|Associate degree|||2007|Reference year 2007|6||7.6||6||7.6||0||0|X|77||3.1||77||3.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|01|Female|DR|Bachelor's degree|||2007|Reference year 2007|15||19.6||15||19.6||0||0|X|74||8.2||74||8.2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|01|Female|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|8||10.8||8||10.8||0||0|X|58||3.6||58||3.6||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|01|Female|DT|Total reporting|||2007|Reference year 2007|77||100||77||100||0||0|X|25||0||25||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|01|Female|DU|Item not reported|||2007|Reference year 2007|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|79||0|X|79||0|X|0||0|X|31||0|X|31||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|02|Male|DM|Less than high school graduate|||2007|Reference year 2007|0||0||0||0||0||0|X|0||0||0||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|02|Male|DN|High school graduate - diploma or GED|||2007|Reference year 2007|8||10.9||8||10.9||0||0|X|84||6.9||84||6.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|02|Male|DO|Technical, trade, or vocational school|||2007|Reference year 2007|1||1.7||1||1.7||0||0|X|58||.4||58||.4||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|02|Male|DP|Some college, but no degree|||2007|Reference year 2007|23||31.7||23||31.7||0||0|X|87||10.9||87||10.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|02|Male|DQ|Associate degree|||2007|Reference year 2007|0||0||0||0||0||0|X|0||0||0||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|02|Male|DR|Bachelor's degree|||2007|Reference year 2007|18||25.1||18||25.1||0||0|X|74||8.9||74||8.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|02|Male|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|22||30.7||22||30.7||0||0|X|58||12||58||12||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|02|Male|DT|Total reporting|||2007|Reference year 2007|73||100||73||100||0||0|X|33||0||33||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|40|Black or African American|02|Male|DU|Item not reported|||2007|Reference year 2007|7||0|X|7||0|X|0||0|X|82||0|X|82||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|50|American Indian and Alaska Native|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|47||0|X|47||0|X|0||0|X|65||0|X|65||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|50|American Indian and Alaska Native|00|All owners of respondent firms|DM|Less than high school graduate|||2007|Reference year 2007|0||0||0||0||0||0|X|0||0||0||0||0||0|X
